Time(s):	R.Med. Gastro(μV):	R.Tib.Ant.(μV):	R.Rectus Fem.(μV):	R.Biceps Fem.(μV):
0.420500	 -327.502400	 -121.353100	 0.201400	 10.977200	 
0.421000	 -337.674000	 -120.245400	 0.402800	 6.042500	 
0.421500	 -315.316800	 -116.922000	 -2.215600	 8.963000	 
0.422000	 -264.559900	 -121.655300	 3.021200	 8.761600	 
0.422500	 -224.176000	 -120.346100	 4.229700	 11.782800	 
0.423000	 -209.069800	 -119.842500	 0.000000	 12.085000	 
0.423500	 -199.905400	 -112.692300	 2.215600	 5.136100	 
0.424000	 -187.820400	 -117.727700	 -1.309200	 9.970100	 
0.424500	 -157.104500	 -113.397200	 -1.510600	 7.351700	 
0.425000	 -126.086400	 -106.649800	 -1.712000	 2.719100	 
0.425500	 -81.573500	 -105.844100	 -0.100700	 4.733300	 
0.426000	 -53.375200	 -100.204500	 -5.035400	 5.941800	 
0.426500	 -23.062100	 -100.708000	 -5.639600	 14.502000	 
0.427000	 0.805700	 -93.658400	 -0.705000	 8.963000	 
0.427500	 12.387100	 -92.752100	 0.503500	 12.185700	 
0.428000	 21.350100	 -79.559300	 -1.208500	 14.300500	 
0.428500	 52.166700	 -73.315400	 1.913500	 10.876500	 
0.429000	 90.335100	 -73.718300	 1.611300	 8.862300	 
0.429500	 105.743400	 -76.236000	 2.819800	 9.668000	 
0.430000	 103.628500	 -77.142300	 2.114900	 8.660900	 
0.430500	 86.911000	 -80.969200	 0.805700	 10.977200	 
0.431000	 44.714400	 -83.688400	 3.826900	 9.869400	 
0.431500	 16.415400	 -77.948000	 5.337500	 14.401200	 
0.432000	 62.136800	 -72.610500	 0.906400	 7.955900	 
0.432500	 170.297200	 -66.668700	 -2.215600	 5.841100	 
0.433000	 236.361700	 -63.244600	 -0.805700	 9.869400	 
0.433500	 230.621300	 -54.684400	 1.007100	 9.668000	 
0.434000	 146.630900	 -53.979500	 3.021200	 10.171500	 
0.434500	 91.140700	 -34.744300	 4.028300	 6.948900	 
0.435000	 125.683600	 -15.710400	 5.136100	 7.955900	 
0.435500	 194.165000	 0.100700	 -0.402800	 7.351700	 
0.436000	 199.704000	 -2.417000	 -3.524800	 9.768700	 
0.436500	 166.369600	 -0.705000	 -1.007100	 9.365800	 
0.437000	 159.924300	 4.733300	 0.604200	 9.164400	 
0.437500	 228.707900	 7.351700	 -1.007100	 12.789900	 
0.438000	 272.818000	 9.869400	 -0.805700	 8.963000	 
0.438500	 322.567700	 10.675000	 -1.007100	 7.955900	 
0.439000	 347.241200	 3.222700	 -1.409900	 7.553100	 
0.439500	 305.950900	 14.099100	 -2.920500	 7.754500	 
0.440000	 167.477400	 14.300500	 -1.107800	 12.689200	 
0.440500	 64.251700	 -0.503500	 -1.812700	 8.258100	 
0.441000	 48.239100	 -22.155800	 -5.438200	 8.963000	 
0.441500	 21.652200	 -27.996800	 0.302100	 4.934700	 
0.442000	 -80.365000	 -26.284800	 -2.114900	 1.913500	 
0.442500	 -319.445800	 -15.509000	 -7.754500	 10.473600	 
0.443000	 -453.689600	 14.804100	 -7.754500	 10.473600	 
0.443500	 -342.205800	 46.627800	 -5.337500	 4.733300	 
0.444000	 -212.091100	 72.509800	 -1.107800	 3.826900	 
0.444500	 -175.131200	 88.522300	 -4.733300	 4.834000	 
0.445000	 -223.168900	 96.881100	 -2.215600	 8.761600	 
0.445500	 -314.209000	 96.679700	 -3.625500	 11.380000	 
0.446000	 -311.993400	 92.450000	 2.114900	 9.265100	 
0.446500	 -203.430200	 77.746600	 2.920500	 9.063700	 
0.447000	 -69.387800	 66.769400	 -2.920500	 6.948900	 
0.447500	 -25.680500	 56.497200	 1.409900	 5.236800	 
0.448000	 -92.248500	 37.463400	 -4.129000	 5.538900	 
0.448500	 -197.186300	 14.703400	 0.302100	 5.841100	 
0.449000	 -202.423100	 21.954300	 -2.014200	 10.272200	 
0.449500	 -104.434200	 45.419300	 4.934700	 4.028300	 
0.450000	 -152.270500	 58.914200	 -1.309200	 3.927600	 
0.450500	 -162.844800	 68.985000	 -7.553100	 -2.719100	 
0.451000	 -89.025900	 65.359500	 -5.337500	 -5.035400	 
0.451500	 -54.583700	 65.057400	 -4.934700	 -16.616800	 
0.452000	 -95.269800	 57.000700	 -4.632600	 -21.350100	 
0.452500	 -153.378300	 62.136800	 -3.121900	 -19.033800	 
0.453000	 -145.120200	 76.940900	 -0.805700	 -20.846600	 
0.453500	 -162.442000	 87.918100	 2.114900	 -11.077900	 
0.454000	 -200.207500	 98.996000	 -4.431200	 -12.890600	 
0.454500	 -265.667700	 107.254000	 -0.302100	 -11.883500	 
0.455000	 -241.296400	 115.914900	 -3.726200	 -7.553100	 
0.455500	 -203.530900	 111.584500	 -3.424100	 -6.344600	 
0.456000	 -197.790500	 112.289400	 -1.409900	 -3.625500	 
0.456500	 -189.733900	 114.001500	 -6.143200	 2.920500	 
0.457000	 -182.180800	 116.217000	 -4.934700	 1.611300	 
0.457500	 -154.888900	 119.439700	 2.417000	 8.862300	 
0.458000	 -89.025900	 117.828400	 0.604200	 15.710400	 
0.458500	 21.752900	 119.439700	 -2.618400	 21.249400	 
0.459000	 183.490000	 122.460900	 -1.107800	 26.385500	 
0.459500	 276.443500	 124.173000	 -5.438200	 24.270600	 
0.460000	 294.268800	 130.517600	 -2.819800	 26.284800	 
0.460500	 312.396200	 134.344500	 -6.546000	 20.745800	 
0.461000	 341.198700	 141.091900	 -3.927600	 9.063700	 
0.461500	 411.895800	 148.342900	 -2.114900	 3.625500	 
0.462000	 515.927100	 155.392500	 1.409900	 1.409900	 
0.462500	 543.722500	 163.348400	 -5.941800	 2.316300	 
0.463000	 483.801300	 162.844800	 -0.705000	 -1.107800	 
0.463500	 414.816300	 165.866100	 -1.510600	 -1.007100	 
0.464000	 382.287600	 166.772500	 -4.834000	 -4.834000	 
0.464500	 412.802100	 167.981000	 -6.243900	 1.510600	 
0.465000	 374.231000	 163.348400	 -6.848100	 -1.007100	 
0.465500	 339.285300	 140.185500	 -4.431200	 -8.660900	 
0.466000	 284.903000	 127.395600	 -5.639600	 -1.007100	 
0.466500	 288.125600	 104.534900	 -1.309200	 -8.358800	 
0.467000	 326.495400	 76.739500	 -2.517700	 -5.236800	 
0.467500	 162.341300	 59.317000	 -5.639600	 -8.660900	 
0.468000	 -15.005500	 45.419300	 -4.028300	 -6.747400	 
0.468500	 -266.070600	 47.534200	 2.014200	 -10.171500	 
0.469000	 -493.267800	 48.339800	 -4.733300	 -14.401200	 
0.469500	 -557.922400	 57.403600	 -2.719100	 -10.070800	 
0.470000	 -472.320600	 58.511400	 -4.229700	 -9.970100	 
0.470500	 -295.275900	 72.308300	 -2.819800	 -8.560200	 
0.471000	 -89.630100	 83.386200	 -1.611300	 -9.768700	 
0.471500	 71.502700	 91.040000	 0.906400	 -16.012600	 
0.472000	 139.782700	 93.154900	 -5.538900	 -9.970100	 
0.472500	 150.558500	 91.040000	 -5.438200	 -7.754500	 
0.473000	 20.745800	 87.011700	 -3.524800	 -10.574300	 
0.473500	 -206.652800	 87.011700	 -5.941800	 -2.920500	 
0.474000	 -328.610200	 68.985000	 -1.812700	 -6.546000	 
0.474500	 -287.924200	 63.647500	 -2.014200	 -13.293500	 
0.475000	 -273.019400	 64.956700	 -4.934700	 -12.487800	 
0.475500	 -246.432500	 62.539700	 -4.531900	 -7.049600	 
0.476000	 -211.587500	 61.029100	 -3.726200	 -10.272200	 
0.476500	 -231.628400	 60.324100	 -4.330400	 5.035400	 
0.477000	 -233.139000	 58.410600	 -1.409900	 1.611300	 
0.477500	 -184.899900	 51.361100	 -4.431200	 0.100700	 
0.478000	 -106.851200	 54.885900	 -1.611300	 -2.819800	 
0.478500	 29.003900	 58.712800	 0.604200	 -2.417000	 
0.479000	 182.080100	 63.546800	 -0.201400	 -7.351700	 
0.479500	 339.889500	 62.338300	 -0.201400	 -7.754500	 
0.480000	 463.357500	 60.525500	 2.517700	 -14.199800	 
0.480500	 572.424300	 53.878800	 -2.920500	 -7.049600	 
0.481000	 633.554100	 42.498800	 -0.503500	 -5.136100	 
0.481500	 672.427400	 39.477500	 -0.100700	 -7.754500	 
0.482000	 649.969500	 29.708900	 -0.805700	 -8.862300	 
0.482500	 527.810700	 28.399700	 -1.208500	 -7.150300	 
0.483000	 337.170400	 29.910300	 -3.424100	 -13.494900	 
0.483500	 132.431000	 38.168300	 -5.538900	 -13.092000	 
0.484000	 18.228100	 35.046400	 -0.906400	 -16.516100	 
0.484500	 47.937000	 24.572800	 -3.927600	 -17.120400	 
0.485000	 189.331100	 16.012600	 -1.913500	 -10.372900	 
0.485500	 171.707200	 14.804100	 0.100700	 -10.372900	 
0.486000	 -297.592200	 7.754500	 -9.265100	 -11.782800	 
0.486500	 -784.414700	 0.201400	 -3.524800	 -5.136100	 
0.487000	 -897.509800	 -2.920500	 -4.531900	 -10.272200	 
0.487500	 -837.286400	 2.819800	 -1.712000	 -13.494900	 
0.488000	 -754.403700	 14.804100	 -1.712000	 -10.775800	 
0.488500	 -667.089800	 22.558600	 -1.510600	 -7.855200	 
0.489000	 -571.820100	 27.191200	 0.906400	 -3.726200	 
0.489500	 -475.341800	 41.491700	 -1.208500	 -0.805700	 
0.490000	 -388.531500	 45.520000	 -4.531900	 -5.538900	 
0.490500	 -296.887200	 40.484600	 -0.100700	 0.503500	 
0.491000	 -232.534800	 31.723000	 0.705000	 0.402800	 
0.491500	 -144.314600	 24.572800	 -2.417000	 -4.834000	 
0.492000	 -77.444500	 15.307600	 -4.834000	 -5.941800	 
0.492500	 -48.642000	 4.431200	 -2.316300	 -3.323400	 
0.493000	 -24.371300	 -8.358800	 -2.920500	 1.913500	 
0.493500	 19.134500	 -16.918900	 1.007100	 -6.445300	 
0.494000	 31.823700	 -35.449200	 4.834000	 -2.517700	 
0.494500	 33.233600	 -50.756800	 -1.309200	 -2.014200	 
0.495000	 64.352400	 -46.225000	 -4.229700	 -1.208500	 
0.495500	 151.565600	 -16.918900	 -8.761600	 -0.705000	 
0.496000	 285.406500	 12.890600	 -7.150300	 -3.323400	 
0.496500	 391.049200	 42.599500	 -6.042500	 -2.517700	 
0.497000	 427.203400	 54.080200	 -1.007100	 1.107800	 
0.497500	 398.602300	 30.212400	 -1.409900	 -6.243900	 
0.498000	 345.428500	 7.452400	 -8.157300	 -7.351700	 
0.498500	 353.887900	 26.284800	 0.402800	 -8.560200	 
0.499000	 344.421400	 80.062900	 3.222700	 -7.855200	 
0.499500	 330.725100	 137.869300	 4.531900	 -4.028300	 
0.500000	 345.730600	 180.569500	 -1.712000	 -1.510600	 
0.500500	 375.741600	 187.014800	 -2.920500	 -3.323400	 
0.501000	 372.418200	 164.355500	 -2.618400	 -4.531900	 
0.501500	 280.169700	 99.700900	 -6.848100	 -5.538900	 
0.502000	 131.524700	 1.309200	 -10.272200	 -4.531900	 
0.502500	 -159.722900	 -107.858300	 -11.380000	 -7.049600	 
0.503000	 -521.365400	 -184.396400	 -7.251000	 -2.618400	 
0.503500	 -657.119800	 -235.858200	 -6.546000	 -5.740400	 
0.504000	 -471.212800	 -289.636200	 -12.185700	 -5.538900	 
0.504500	 -249.252300	 -330.825800	 -10.171500	 -10.070800	 
0.505000	 -100.909400	 -360.534700	 -6.143200	 -3.121900	 
0.505500	 -11.782800	 -340.695200	 -5.035400	 -4.028300	 
0.506000	 96.679700	 -237.973000	 -4.632600	 -1.409900	 
0.506500	 199.502600	 -145.523100	 -3.726200	 -3.222700	 
0.507000	 177.850300	 -104.232800	 -4.834000	 -11.682100	 
0.507500	 79.559300	 -104.132100	 -6.344600	 -8.157300	 
0.508000	 58.209200	 -108.261100	 -2.719100	 -14.602700	 
0.508500	 116.015600	 -104.534900	 -6.747400	 -12.185700	 
0.509000	 170.397900	 -93.457000	 -1.611300	 -19.335900	 
0.509500	 300.613400	 -77.545200	 -3.524800	 -17.523200	 
0.510000	 361.038200	 -73.214700	 -6.344600	 -14.300500	 
0.510500	 266.976900	 -79.962200	 -5.438200	 -13.696300	 
0.511000	 123.266600	 -83.486900	 -7.855200	 -8.056600	 
0.511500	 -30.615200	 -88.522300	 -10.272200	 -8.862300	 
0.512000	 -248.245200	 -82.983400	 -5.639600	 -8.660900	 
0.512500	 -490.750100	 -78.350800	 -3.625500	 -14.904800	 
0.513000	 -649.868800	 -68.985000	 -3.625500	 -12.689200	 
0.513500	 -615.728800	 -61.129800	 1.712000	 -13.595600	 
0.514000	 -475.643900	 -64.856000	 0.906400	 -8.761600	 
0.514500	 -358.923300	 -73.013300	 0.201400	 -10.272200	 
0.515000	 -293.261700	 -82.177700	 -6.143200	 -9.466600	 
0.515500	 -224.780300	 -82.177700	 -3.424100	 -8.560200	 
0.516000	 -153.076200	 -82.177700	 -0.402800	 -6.243900	 
0.516500	 -180.972300	 -82.177700	 0.604200	 -9.768700	 
0.517000	 -203.228800	 -82.177700	 4.834000	 -8.560200	 
0.517500	 -147.033700	 -82.177700	 -1.309200	 -3.927600	 
0.518000	 84.091200	 -82.177700	 -1.510600	 -3.121900	 
0.518500	 393.365500	 -82.177700	 2.719100	 3.927600	 
0.519000	 623.584000	 -82.177700	 6.344600	 4.229700	 
0.519500	 806.973300	 -82.177700	 7.452400	 -2.215600	 
0.520000	 915.939300	 -82.177700	 4.934700	 1.611300	 
0.520500	 971.026600	 -82.177700	 3.726200	 -1.409900	 
0.521000	 934.771700	 -82.177700	 6.344600	 -1.712000	 
0.521500	 883.612100	 -82.177700	 0.402800	 -2.719100	 
0.522000	 869.613600	 -82.177700	 -3.625500	 1.309200	 
0.522500	 819.259600	 -82.177700	 -2.417000	 -0.604200	 
0.523000	 538.586400	 -82.177700	 1.812700	 1.107800	 
0.523500	 187.719700	 -82.177700	 2.719100	 4.229700	 
0.524000	 -106.146200	 -82.177700	 -5.841100	 4.330400	 
0.524500	 -447.345000	 -82.177700	 -4.330400	 2.114900	 
0.525000	 -649.063100	 -82.177700	 -6.546000	 0.302100	 
0.525500	 -718.954500	 -117.123400	 -10.372900	 0.201400	 
0.526000	 -883.108500	 -120.950300	 -9.567300	 1.913500	 
0.526500	 -947.863800	 -126.892100	 -1.309200	 -0.705000	 
0.527000	 -879.785200	 -123.770100	 0.705000	 2.014200	 
0.527500	 -795.492600	 -133.840900	 -1.611300	 3.625500	 
0.528000	 -659.939600	 -147.033700	 -2.819800	 2.417000	 
0.528500	 -544.125400	 -170.196500	 -6.344600	 0.000000	 
0.529000	 -476.953100	 -186.309800	 -4.330400	 -2.215600	 
0.529500	 -433.548000	 -183.590700	 -6.646700	 -0.100700	 
0.530000	 -363.052400	 -147.839400	 -3.927600	 -0.604200	 
0.530500	 -273.321500	 -93.356300	 -5.035400	 0.906400	 
0.531000	 -185.604900	 -59.719800	 -4.934700	 3.726200	 
0.531500	 -125.180100	 -45.721400	 -0.805700	 5.035400	 
0.532000	 -80.667100	 -42.700200	 -0.705000	 4.632600	 
0.532500	 -57.403600	 -33.435100	 -1.712000	 3.726200	 
0.533000	 -38.369800	 -23.867800	 -2.819800	 9.768700	 
0.533500	 -38.873300	 -27.090500	 -0.705000	 11.077900	 
0.534000	 -44.009400	 -32.327300	 0.604200	 9.164400	 
0.534500	 -51.059000	 -29.608200	 -2.114900	 9.567300	 
0.535000	 -48.742700	 -14.199800	 -1.309200	 5.841100	 
0.535500	 -30.816700	 -1.611300	 -4.834000	 6.848100	 
0.536000	 -11.279300	 -6.546000	 -3.424100	 9.164400	 
0.536500	 -31.018100	 -26.184100	 2.517700	 10.775800	 
0.537000	 -97.787500	 -32.931500	 -1.510600	 9.164400	 
0.537500	 -187.921100	 -50.857500	 2.920500	 15.911900	 
0.538000	 -208.767700	 -75.631700	 0.201400	 10.775800	 
0.538500	 -149.752800	 -95.974700	 -0.302100	 12.789900	 
0.539000	 -69.689900	 -79.156500	 -0.201400	 11.077900	 
0.539500	 9.668000	 -62.036100	 -3.222700	 12.991300	 
0.540000	 58.108500	 -20.947300	 -5.136100	 9.567300	 
0.540500	 23.263500	 -0.100700	 -3.222700	 1.107800	 
0.541000	 23.666400	 -23.666400	 -4.028300	 4.431200	 
0.541500	 29.809600	 -46.225000	 -4.632600	 7.754500	 
0.542000	 26.385500	 -51.663200	 -5.236800	 10.372900	 
0.542500	 12.890600	 -29.205300	 -9.869400	 8.560200	 
0.543000	 -5.236800	 -0.805700	 -4.531900	 4.229700	 
0.543500	 -12.185700	 28.299000	 -3.726200	 8.459500	 
0.544000	 28.601100	 36.355600	 -8.056600	 10.775800	 
0.544500	 98.794600	 30.615200	 -7.251000	 10.574300	 
0.545000	 127.496300	 32.629400	 -8.560200	 10.372900	 
0.545500	 144.616700	 30.111700	 -5.740400	 10.574300	 
0.546000	 128.201300	 54.583700	 -4.431200	 10.171500	 
0.546500	 123.065200	 86.709600	 -5.236800	 6.042500	 
0.547000	 123.770100	 126.388500	 -3.323400	 4.632600	 
0.547500	 108.563200	 157.507300	 -3.222700	 4.632600	 
0.548000	 103.326400	 176.037600	 -2.215600	 5.538900	 
0.548500	 115.109300	 182.382200	 -3.424100	 8.358800	 
0.549000	 148.242200	 148.141500	 -5.841100	 4.531900	 
0.549500	 163.147000	 57.907100	 -12.286400	 8.963000	 
0.550000	 175.634800	 -14.904800	 -7.754500	 10.876500	 
0.550500	 167.477400	 -43.908700	 -4.632600	 6.747400	 
0.551000	 145.120200	 -9.265100	 -4.632600	 8.056600	 
0.551500	 119.641100	 2.719100	 -4.632600	 9.265100	 
0.552000	 100.808700	 59.115600	 -9.365800	 8.258100	 
0.552500	 94.162000	 115.210000	 -2.517700	 2.618400	 
0.553000	 95.068400	 142.602500	 0.705000	 6.143200	 
0.553500	 97.586100	 142.904700	 6.848100	 3.927600	 
0.554000	 93.759200	 122.058100	 4.028300	 6.546000	 
0.554500	 47.937000	 120.144700	 7.150300	 6.948900	 
0.555000	 28.500400	 79.559300	 6.848100	 10.876500	 
0.555500	 42.599500	 7.251000	 4.834000	 11.380000	 
0.556000	 7.049600	 -51.159700	 7.049600	 11.480700	 
0.556500	 -23.565700	 -45.822100	 5.639600	 10.977200	 
0.557000	 -15.408300	 -31.219500	 4.632600	 9.164400	 
0.557500	 7.653800	 -27.392600	 4.028300	 8.660900	 
0.558000	 15.408300	 -51.965300	 7.150300	 3.121900	 
0.558500	 29.003900	 -88.220200	 3.323400	 -0.402800	 
0.559000	 41.491700	 -136.056500	 5.639600	 6.646700	 
0.559500	 50.454700	 -159.924300	 1.007100	 -0.201400	 
0.560000	 55.590800	 -162.542700	 3.625500	 5.841100	 
0.560500	 51.763900	 -151.867700	 -0.503500	 2.114900	 
0.561000	 58.410600	 -175.231900	 -0.100700	 6.143200	 
0.561500	 58.108500	 -186.511200	 3.726200	 5.639600	 
0.562000	 52.670300	 -149.047900	 -1.208500	 4.834000	 
0.562500	 56.094400	 -104.232800	 -1.409900	 3.222700	 
0.563000	 46.728500	 -76.940900	 -1.812700	 -0.302100	 
0.563500	 37.060500	 -76.034500	 -3.121900	 -0.503500	 
0.564000	 37.060500	 -56.497200	 -5.740400	 1.712000	 
0.564500	 41.491700	 -11.782800	 -3.625500	 1.007100	 
0.565000	 44.110100	 45.419300	 -10.070800	 -1.309200	 
0.565500	 67.977900	 74.020400	 -5.035400	 0.402800	 
0.566000	 76.336700	 71.402000	 -7.553100	 -3.726200	 
0.566500	 76.236000	 57.605000	 -4.129000	 -4.834000	 
0.567000	 72.811900	 70.193500	 -2.517700	 -2.719100	 
0.567500	 58.309900	 82.278400	 -4.229700	 -4.129000	 
0.568000	 54.885900	 105.239900	 -1.712000	 -6.042500	 
0.568500	 53.073100	 117.627000	 -5.035400	 -4.733300	 
0.569000	 52.569600	 133.840900	 -2.114900	 -4.934700	 
0.569500	 52.066000	 157.910200	 0.705000	 -3.625500	 
0.570000	 58.914200	 158.715800	 -1.208500	 -5.740400	 
0.570500	 54.885900	 172.210700	 0.402800	 -2.819800	 
0.571000	 24.874900	 164.859000	 5.941800	 -0.805700	 
0.571500	 3.625500	 144.516000	 2.114900	 -6.646700	 
0.572000	 0.000000	 128.201300	 5.035400	 -2.618400	 
0.572500	 -6.747400	 108.966100	 5.941800	 -5.136100	 
0.573000	 -5.941800	 79.458600	 4.330400	 -5.438200	 
0.573500	 14.602700	 41.491700	 10.070800	 -0.604200	 
0.574000	 27.392600	 33.535800	 5.941800	 -4.229700	 
0.574500	 24.673500	 43.304400	 8.660900	 -1.913500	 
0.575000	 14.703400	 63.647500	 8.056600	 -2.920500	 
0.575500	 6.042500	 110.678100	 9.164400	 -5.035400	 
0.576000	 0.100700	 117.022700	 9.768700	 -7.553100	 
0.576500	 -6.646700	 71.301300	 6.042500	 -1.712000	 
0.577000	 -9.063700	 11.581400	 12.588500	 -3.021200	 
0.577500	 -5.841100	 -33.837900	 13.696300	 -4.834000	 
0.578000	 1.107800	 -57.101400	 10.675000	 -2.014200	 
0.578500	 6.546000	 -66.265900	 9.567300	 -2.417000	 
0.579000	 11.984300	 -40.383900	 7.653800	 -0.100700	 
0.579500	 23.968500	 -3.424100	 9.869400	 -3.021200	 
0.580000	 25.579800	 3.222700	 3.826900	 0.906400	 
0.580500	 29.809600	 -2.719100	 4.028300	 -5.538900	 
0.581000	 21.350100	 -29.205300	 1.812700	 -3.121900	 
0.581500	 10.171500	 -80.667100	 4.229700	 -4.531900	 
0.582000	 1.007100	 -135.150100	 4.129000	 -8.963000	 
0.582500	 3.826900	 -172.311400	 2.618400	 -5.236800	 
0.583000	 11.279300	 -175.433300	 2.719100	 -5.035400	 
0.583500	 24.673500	 -161.636400	 5.841100	 -9.164400	 
0.584000	 29.306000	 -119.036900	 5.841100	 -6.445300	 
0.584500	 33.938600	 -77.746600	 -2.819800	 -8.056600	 
0.585000	 28.198200	 -59.820600	 -1.107800	 -1.309200	 
0.585500	 13.394200	 -33.032200	 0.503500	 -4.834000	 
0.586000	 -1.510600	 -1.409900	 -1.712000	 -7.150300	 
0.586500	 -13.394200	 15.509000	 -2.114900	 -3.927600	 
0.587000	 -31.924400	 18.228100	 1.309200	 -6.445300	 
0.587500	 -39.679000	 11.178600	 3.323400	 -2.417000	 
0.588000	 -37.664800	 2.014200	 3.021200	 -0.805700	 
0.588500	 -28.198200	 -7.754500	 7.452400	 -1.309200	 
0.589000	 -27.594000	 -9.164400	 4.431200	 -6.143200	 
0.589500	 -5.337500	 -16.918900	 7.150300	 -7.653800	 
0.590000	 28.903200	 -16.214000	 8.358800	 -3.524800	 
0.590500	 37.765500	 -19.638100	 6.747400	 -0.906400	 
0.591000	 61.834700	 -11.984300	 4.834000	 1.913500	 
0.591500	 54.382300	 0.805700	 9.365800	 2.114900	 
0.592000	 31.320200	 13.897700	 2.316300	 -1.409900	 
0.592500	 16.415400	 28.500400	 6.848100	 1.712000	 
0.593000	 7.452400	 53.476000	 6.646700	 -1.208500	 
0.593500	 6.948900	 90.234400	 3.726200	 2.517700	 
0.594000	 -0.201400	 114.404300	 2.014200	 0.000000	 
0.594500	 3.323400	 127.798500	 12.689200	 3.222700	 
0.595000	 2.114900	 123.870800	 5.236800	 3.121900	 
0.595500	 -1.913500	 115.210000	 3.826900	 5.136100	 
0.596000	 9.567300	 106.045500	 4.632600	 0.604200	 
0.596500	 17.120400	 94.464100	 1.812700	 -1.611300	 
0.597000	 23.364300	 94.866900	 3.424100	 -0.503500	 
0.597500	 22.055100	 87.313800	 2.316300	 -0.906400	 
0.598000	 19.436600	 50.857500	 -3.323400	 1.611300	 
0.598500	 24.975600	 28.601100	 -1.712000	 1.510600	 
0.599000	 18.127400	 30.514500	 -2.618400	 6.747400	 
0.599500	 11.279300	 29.003900	 -5.740400	 7.955900	 
0.600000	 4.733300	 1.208500	 -5.740400	 7.251000	 
0.600500	 3.625500	 0.402800	 -10.171500	 11.782800	 
0.601000	 12.991300	 19.335900	 -7.653800	 6.948900	 
0.601500	 4.733300	 31.521600	 -10.070800	 10.574300	 
0.602000	 -1.712000	 16.918900	 -12.991300	 7.049600	 
0.602500	 -8.056600	 -0.302100	 -5.941800	 5.236800	 
0.603000	 -10.675000	 -18.127400	 -8.258100	 -3.121900	 
0.603500	 -9.265100	 -28.701800	 -10.675000	 -1.510600	 
0.604000	 -8.258100	 -4.834000	 -11.581400	 6.143200	 
0.604500	 -2.215600	 45.419300	 -9.567300	 4.834000	 
0.605000	 7.452400	 58.309900	 -12.387100	 -3.927600	 
0.605500	 5.538900	 62.640400	 -13.192700	 0.805700	 
0.606000	 6.848100	 34.039300	 -10.272200	 -3.625500	 
0.606500	 10.171500	 -20.745800	 -8.157300	 -2.920500	 
0.607000	 11.077900	 -42.398100	 -7.553100	 5.538900	 
0.607500	 7.351700	 -91.644300	 -2.215600	 1.712000	 
0.608000	 4.028300	 -110.376000	 -5.538900	 2.517700	 
0.608500	 3.222700	 -105.844100	 -2.920500	 -3.826900	 
0.609000	 3.625500	 -89.428700	 0.604200	 -0.805700	 
0.609500	 4.531900	 -77.847300	 2.618400	 -2.618400	 
0.610000	 -5.740400	 -69.387800	 2.316300	 -3.726200	 
0.610500	 -3.826900	 -74.624600	 6.747400	 -4.733300	 
0.611000	 -5.035400	 -71.905500	 10.372900	 0.604200	 
0.611500	 -7.452400	 -42.297400	 11.178600	 3.021200	 
0.612000	 -1.712000	 -8.157300	 9.466600	 0.604200	 
0.612500	 -1.409900	 37.060500	 14.502000	 5.337500	 
0.613000	 1.409900	 57.907100	 18.026700	 7.553100	 
0.613500	 8.056600	 79.357900	 24.270600	 3.927600	 
0.614000	 -0.503500	 108.160400	 27.493300	 7.049600	 
0.614500	 -3.625500	 118.231200	 34.845000	 9.970100	 
0.615000	 -4.431200	 124.877900	 32.125900	 15.307600	 
0.615500	 -2.517700	 130.517600	 31.723000	 10.977200	 
0.616000	 -4.330400	 145.825200	 34.643600	 10.070800	 
0.616500	 -0.906400	 157.708700	 29.306000	 9.063700	 
0.617000	 2.618400	 166.571000	 30.111700	 11.178600	 
0.617500	 4.733300	 157.507300	 25.277700	 13.394200	 
0.618000	 11.682100	 162.542700	 24.572800	 7.351700	 
0.618500	 8.862300	 163.247700	 16.516100	 11.782800	 
0.619000	 6.042500	 157.205200	 16.818200	 9.466600	 
0.619500	 6.445300	 158.514400	 9.365800	 7.150300	 
0.620000	 8.761600	 166.772500	 9.970100	 5.639600	 
0.620500	 6.948900	 174.224900	 12.588500	 7.553100	 
0.621000	 5.841100	 182.986500	 9.869400	 7.855200	 
0.621500	 2.618400	 177.548200	 8.761600	 9.063700	 
0.622000	 1.812700	 165.463300	 6.143200	 6.445300	 
0.622500	 5.136100	 167.175300	 5.035400	 5.639600	 
0.623000	 2.920500	 155.090300	 2.316300	 -0.604200	 
0.623500	 5.236800	 143.911700	 3.927600	 -3.021200	 
0.624000	 0.604200	 125.683600	 -0.302100	 2.819800	 
0.624500	 -4.632600	 91.241500	 2.719100	 2.618400	 
0.625000	 -4.934700	 54.986600	 -0.100700	 -1.409900	 
0.625500	 -5.941800	 34.542800	 1.107800	 -7.553100	 
0.626000	 -3.323400	 26.486200	 1.007100	 -7.452400	 
0.626500	 -1.913500	 26.184100	 -2.316300	 -9.567300	 
0.627000	 3.021200	 30.111700	 -6.042500	 -12.387100	 
0.627500	 3.424100	 10.272200	 -5.136100	 -16.415400	 
0.628000	 1.409900	 -2.417000	 -7.351700	 -12.890600	 
0.628500	 -6.243900	 -38.571200	 -4.330400	 -9.164400	 
0.629000	 -12.588500	 -60.022000	 -3.625500	 -16.818200	 
0.629500	 -11.984300	 -50.253300	 -3.524800	 -13.998400	 
0.630000	 -8.761600	 -46.325700	 -5.538900	 -13.293500	 
0.630500	 -4.834000	 3.121900	 -1.712000	 -15.005500	 
0.631000	 -5.740400	 54.785200	 -1.007100	 -18.933100	 
