Time(s):	R.Med. Gastro(μV):	R.Tib.Ant.(μV):	R.Rectus Fem.(μV):	R.Biceps Fem.(μV):
1.486000	 31.823700	 132.934600	 -27.291900	 6.445300	 
1.486500	 27.291900	 128.302000	 -192.553700	 23.565700	 
1.487000	 22.659300	 100.506600	 -236.462400	 27.090500	 
1.487500	 17.623900	 69.387800	 -118.231200	 30.615200	 
1.488000	 8.660900	 30.111700	 -22.760000	 34.140000	 
1.488500	 -1.712000	 -13.797000	 -69.085700	 36.355600	 
1.489000	 -14.401200	 -46.728500	 -160.528600	 41.391000	 
1.489500	 -15.609700	 -71.905500	 -204.940800	 34.744300	 
1.490000	 -16.818200	 -113.296500	 -233.743300	 48.642000	 
1.490500	 -27.694700	 -125.381500	 -285.910000	 58.007800	 
1.491000	 -28.299000	 -86.508200	 -294.873000	 59.115600	 
1.491500	 -32.226600	 -54.986600	 -201.818800	 64.050300	 
1.492000	 -26.284800	 -3.121900	 -155.493200	 85.199000	 
1.492500	 -31.219500	 39.477500	 -211.688200	 104.837000	 
1.493000	 -32.730100	 61.029100	 -152.371200	 57.403600	 
1.493500	 -31.521600	 54.180900	 -112.994400	 -37.765500	 
1.494000	 -25.479100	 40.182500	 44.412200	 -68.783600	 
1.494500	 -20.141600	 72.207600	 13.897700	 -38.873300	 
1.495000	 -16.214000	 79.055800	 -22.860700	 -6.546000	 
1.495500	 -16.012600	 9.668000	 61.431900	 -10.372900	 
1.496000	 -15.911900	 -70.092800	 147.235100	 -14.099100	 
1.496500	 -16.717500	 -106.649800	 393.466200	 22.256500	 
1.497000	 -16.616800	 -124.777200	 644.128400	 55.792200	 
1.497500	 -8.459500	 -132.330300	 493.267800	 71.200600	 
1.498000	 -5.438200	 -118.533300	 193.963600	 78.048700	 
1.498500	 -0.503500	 -89.932300	 65.359500	 50.354000	 
1.499000	 -4.431200	 -63.244600	 35.549900	 13.797000	 
1.499500	 -7.150300	 -38.470500	 74.926800	 -39.981100	 
1.500000	 -1.913500	 -25.177000	 72.711200	 -72.207600	 
1.500500	 -5.236800	 -21.249400	 52.670300	 -36.355600	 
1.501000	 -15.206900	 -11.581400	 168.786600	 -0.503500	 
1.501500	 -10.675000	 -8.963000	 143.408200	 18.026700	 
1.502000	 -12.789900	 -7.653800	 -69.488500	 26.989700	 
1.502500	 -18.127400	 -10.372900	 -250.662200	 12.789900	 
1.503000	 -11.581400	 -3.121900	 -328.811600	 -23.162800	 
1.503500	 -7.754500	 10.977200	 -518.746900	 -34.845000	 
1.504000	 -6.243900	 38.369800	 -954.711900	 -20.645100	 
1.504500	 -0.906400	 69.186400	 -1285.134900	 1.611300	 
1.505000	 -3.826900	 70.697000	 -1300.643900	 20.645100	 
1.505500	 -8.459500	 64.654500	 -1202.755700	 27.795400	 
1.506000	 -9.365800	 68.179300	 -1114.233400	 24.069200	 
1.506500	 -12.286400	 59.619100	 -941.922000	 20.040900	 
1.507000	 -14.099100	 33.334400	 -741.009500	 -5.136100	 
1.507500	 -11.782800	 6.747400	 -471.514900	 -45.419300	 
1.508000	 -2.517700	 -1.208500	 -157.305900	 -58.209200	 
1.508500	 3.625500	 34.341400	 181.677200	 -36.254900	 
1.509000	 13.394200	 116.015600	 504.245000	 -8.862300	 
1.509500	 22.659300	 190.640300	 631.741300	 9.466600	 
1.510000	 22.256500	 249.655200	 596.795700	 14.099100	 
1.510500	 23.767100	 318.035900	 634.964000	 12.286400	 
1.511000	 21.652200	 364.260900	 616.836500	 7.955900	 
1.511500	 18.429600	 396.890300	 489.038100	 -1.812700	 
1.512000	 13.797000	 414.917000	 150.659200	 -0.100700	 
1.512500	 12.588500	 435.360700	 -57.806400	 -7.855200	 
1.513000	 17.221100	 470.407100	 -117.828400	 -4.431200	 
1.513500	 14.300500	 483.599900	 -146.328700	 -13.192700	 
1.514000	 5.236800	 490.448000	 -162.844800	 -21.048000	 
1.514500	 -14.502000	 444.223000	 -188.324000	 -21.048000	 
1.515000	 -26.586900	 356.304900	 -185.504200	 -24.270600	 
1.515500	 -31.018100	 205.947900	 -11.682100	 -18.429600	 
1.516000	 -44.915800	 -28.097500	 256.402600	 -5.538900	 
1.516500	 -40.081800	 -268.386800	 310.885600	 -3.927600	 
1.517000	 -43.103000	 -487.728900	 312.295500	 -10.675000	 
1.517500	 -48.440600	 -655.709800	 301.217700	 -8.459500	 
1.518000	 -42.700200	 -745.843500	 237.066700	 -8.056600	 
1.518500	 -40.484600	 -716.940300	 184.698500	 -10.473600	 
1.519000	 -34.341400	 -598.306300	 66.870100	 -15.307600	 
1.519500	 -33.636500	 -473.126200	 -30.615200	 -9.768700	 
1.520000	 -28.802500	 -327.401700	 -23.162800	 4.028300	 
1.520500	 -14.703400	 -215.313700	 140.689100	 16.818200	 
1.521000	 -13.998400	 -130.618300	 214.407300	 18.933100	 
1.521500	 0.302100	 -84.997600	 262.948600	 15.509000	 
1.522000	 10.574300	 -77.444500	 324.179100	 19.839500	 
1.522500	 21.954300	 -58.511400	 239.785800	 44.110100	 
1.523000	 33.334400	 -40.887500	 -116.720600	 54.885900	 
1.523500	 40.585300	 -17.623900	 -400.918600	 46.929900	 
1.524000	 36.053500	 -36.154200	 -596.090700	 52.871700	 
1.524500	 30.615200	 -74.020400	 -694.683800	 54.785200	 
1.525000	 21.652200	 -83.084100	 -691.864000	 35.247800	 
1.525500	 21.752900	 -75.531000	 -477.658100	 6.646700	 
1.526000	 29.406700	 -71.704100	 -160.327100	 0.000000	 
1.526500	 31.219500	 -69.287100	 278.558300	 3.021200	 
1.527000	 17.825300	 -59.216300	 567.489600	 -9.668000	 
1.527500	 15.206900	 -37.262000	 775.048800	 -3.323400	 
1.528000	 8.258100	 -25.781200	 860.852100	 16.214000	 
1.528500	 7.955900	 -22.558600	 789.147900	 18.530300	 
1.529000	 -0.604200	 -15.811200	 529.019200	 -1.611300	 
1.529500	 -11.077900	 -21.954300	 183.187900	 -19.738800	 
1.530000	 -17.120400	 -31.018100	 54.785200	 -6.948900	 
1.530500	 -19.940200	 -44.110100	 2.517700	 -11.682100	 
1.531000	 -19.134500	 -48.037700	 -112.390100	 -15.811200	 
1.531500	 -19.738800	 -46.829200	 -260.229500	 -9.869400	 
1.532000	 -14.502000	 -31.723000	 -238.980100	 3.222700	 
1.532500	 -6.243900	 -24.874900	 -243.612700	 -1.409900	 
1.533000	 -11.581400	 -21.853600	 -193.258700	 -11.480700	 
1.533500	 -12.789900	 -19.839500	 -157.104500	 -25.177000	 
1.534000	 2.014200	 -10.574300	 -204.638700	 -21.048000	 
1.534500	 4.934700	 -8.660900	 -153.680400	 -2.014200	 
1.535000	 5.941800	 -8.157300	 9.768700	 2.819800	 
1.535500	 5.236800	 -1.812700	 179.159500	 3.524800	 
1.536000	 3.826900	 8.459500	 341.198700	 0.201400	 
1.536500	 0.805700	 16.616800	 531.637600	 3.826900	 
1.537000	 -5.136100	 19.134500	 523.480200	 -0.604200	 
1.537500	 -20.947300	 27.191200	 445.834400	 0.604200	 
1.538000	 -30.313100	 22.357200	 471.011400	 21.048000	 
1.538500	 -31.622300	 15.911900	 386.114500	 30.615200	 
1.539000	 -23.666400	 9.164400	 266.976900	 48.138400	 
1.539500	 -17.019700	 14.099100	 189.532500	 66.366600	 
1.540000	 -6.143200	 13.394200	 111.080900	 59.317000	 
1.540500	 5.136100	 17.623900	 -102.923600	 58.813500	 
1.541000	 12.890600	 19.537400	 -306.555200	 65.762300	 
1.541500	 23.465000	 13.696300	 -588.940400	 76.739500	 
1.542000	 42.599500	 5.035400	 -634.158300	 63.043200	 
1.542500	 76.940900	 -12.487800	 -617.038000	 4.834000	 
1.543000	 102.722200	 -23.666400	 -705.459600	 -54.180900	 
1.543500	 84.292600	 -29.708900	 -563.662700	 -72.106900	 
1.544000	 54.080200	 -29.608200	 -227.600100	 -49.548300	 
1.544500	 36.758400	 -14.904800	 137.567100	 -32.730100	 
1.545000	 24.572800	 -8.459500	 436.468500	 -27.291900	 
1.545500	 20.443700	 -4.431200	 392.660500	 -31.723000	 
1.546000	 -4.632600	 0.604200	 124.374400	 -36.154200	 
1.546500	 -20.745800	 3.524800	 -7.754500	 -35.751300	 
1.547000	 -16.113300	 6.747400	 -8.157300	 -36.355600	 
1.547500	 -27.493300	 6.445300	 -69.689900	 -36.859100	 
1.548000	 -20.645100	 -3.524800	 -374.029500	 -31.823700	 
1.548500	 -21.249400	 -9.567300	 -814.627100	 -31.823700	 
1.549000	 -17.019700	 -19.033800	 -815.332000	 -33.636500	 
1.549500	 -10.473600	 -26.687600	 -452.481100	 -32.125900	 
1.550000	 -5.136100	 -25.076300	 -45.721400	 -20.846600	 
1.550500	 -1.409900	 -26.788300	 278.659100	 -0.705000	 
1.551000	 2.819800	 -33.032200	 445.330800	 23.565700	 
1.551500	 8.862300	 -21.249400	 536.572300	 41.592400	 
1.552000	 26.586900	 -17.120400	 958.941700	 53.173800	 
1.552500	 37.463400	 -18.933100	 1369.628900	 43.808000	 
1.553000	 62.338300	 -1.510600	 1258.548000	 38.067600	 
1.553500	 69.790600	 20.242300	 753.698700	 24.472000	 
1.554000	 63.546800	 31.521600	 346.133400	 -8.358800	 
1.554500	 48.541300	 21.350100	 134.143100	 -52.972400	 
1.555000	 39.880400	 1.712000	 12.588500	 -105.340600	 
1.555500	 15.609700	 -8.560200	 -53.677400	 -120.446800	 
1.556000	 1.107800	 -4.632600	 -99.600200	 -99.197400	 
1.556500	 -15.710400	 -8.963000	 -120.446800	 -72.207600	 
1.557000	 -22.457900	 -0.604200	 -135.351600	 -28.802500	 
1.557500	 -33.535800	 -0.302100	 -182.382200	 39.074700	 
1.558000	 -44.009400	 -5.337500	 -216.320800	 99.398800	 
1.558500	 -50.656100	 6.243900	 -306.958000	 145.724500	 
1.559000	 -56.698600	 18.530300	 -541.708400	 151.263400	 
1.559500	 -71.402000	 24.572800	 -615.930200	 121.051000	 
1.560000	 -87.616000	 24.371300	 -618.951400	 50.454700	 
1.560500	 -102.520800	 17.623900	 -616.937300	 -33.636500	 
1.561000	 -120.648200	 13.192700	 -519.754000	 -69.589200	 
1.561500	 -125.079300	 13.998400	 -390.747100	 -106.750500	 
1.562000	 -125.079300	 15.206900	 -137.164300	 -150.759900	 
1.562500	 -117.526200	 -6.948900	 298.196400	 -169.189500	 
1.563000	 -101.110800	 -18.127400	 727.514600	 -185.604900	 
1.563500	 -71.704100	 -20.242300	 755.108600	 -149.249300	 
1.564000	 -38.974000	 11.682100	 535.867300	 -102.017200	 
1.564500	 -9.567300	 59.417700	 383.596800	 -67.877200	 
1.565000	 8.862300	 82.782000	 372.317500	 -61.834700	 
1.565500	 35.952800	 73.516800	 200.811800	 -69.589200	 
1.566000	 58.712800	 54.986600	 132.733200	 -81.674200	 
1.566500	 70.898400	 44.412200	 108.966100	 -81.875600	 
1.567000	 77.746600	 52.771000	 -57.202100	 -78.854400	 
1.567500	 78.854400	 39.074700	 -214.910900	 -67.071500	 
1.568000	 67.373700	 10.775800	 -245.526100	 -58.813500	 
1.568500	 58.108500	 -20.544400	 -237.368800	 -42.095900	 
1.569000	 44.210800	 -74.322500	 -106.851200	 -37.362700	 
1.569500	 16.918900	 -95.974700	 -26.889000	 -36.557000	 
1.570000	 -6.848100	 -78.350800	 -75.631700	 -23.364300	 
1.570500	 -23.968500	 -46.124300	 -239.382900	 -16.818200	 
1.571000	 -24.371300	 12.789900	 -388.531500	 -13.494900	 
1.571500	 -28.500400	 60.626200	 -508.273300	 -41.189600	 
1.572000	 -36.959800	 64.050300	 -517.135600	 -64.352400	 
1.572500	 -37.060500	 40.686000	 -447.747800	 -63.647500	 
1.573000	 -34.845000	 -42.297400	 -200.308200	 -52.569600	 
1.573500	 -29.003900	 -141.091900	 25.579800	 -44.815100	 
1.574000	 -21.450800	 -109.167500	 -5.136100	 -29.306000	 
1.574500	 -10.775800	 -27.694700	 -174.224900	 -11.984300	 
1.575000	 5.740400	 -0.302100	 -398.199500	 3.021200	 
1.575500	 6.344600	 -7.351700	 -642.919900	 15.609700	 
1.576000	 1.611300	 -16.415400	 -711.703500	 11.682100	 
1.576500	 -15.005500	 -14.199800	 -530.529800	 7.855200	 
1.577000	 -23.465000	 -27.291900	 -527.911400	 -5.236800	 
1.577500	 -25.076300	 -24.270600	 -301.116900	 -34.542800	 
1.578000	 -9.970100	 -19.033800	 97.888200	 -54.684400	 
1.578500	 -6.143200	 -12.085000	 367.987100	 -59.619100	 
1.579000	 -2.920500	 2.014200	 485.916100	 -42.901600	 
1.579500	 -2.417000	 23.666400	 300.311300	 -26.889000	 
1.580000	 -2.014200	 18.631000	 52.670300	 -9.668000	 
1.580500	 1.913500	 -11.883500	 62.539700	 -2.114900	 
1.581000	 -1.208500	 -38.974000	 77.645900	 -8.761600	 
1.581500	 -6.042500	 -31.823700	 85.299700	 -9.668000	 
1.582000	 -12.789900	 -16.415400	 121.856700	 -3.121900	 
1.582500	 -0.503500	 -52.066000	 13.595600	 13.092000	 
1.583000	 10.171500	 -91.241500	 1.510600	 29.910300	 
1.583500	 24.069200	 -46.728500	 91.845700	 44.210800	 
1.584000	 32.730100	 -3.826900	 -10.775800	 45.721400	 
1.584500	 39.779700	 24.069200	 -164.355500	 36.959800	 
1.585000	 44.915800	 51.763900	 -411.190800	 23.162800	 
1.585500	 41.592400	 57.806400	 -463.559000	 13.192700	 
1.586000	 26.889000	 36.154200	 -350.262500	 25.076300	 
1.586500	 21.048000	 4.028300	 -66.064500	 32.428000	 
1.587000	 12.991300	 -21.551500	 270.098900	 34.240700	 
1.587500	 5.538900	 -31.924400	 520.559700	 16.516100	 
1.588000	 -2.920500	 -31.118800	 590.048200	 22.659300	 
1.588500	 -9.265100	 -24.069200	 454.998800	 44.714400	 
1.589000	 -5.438200	 -3.222700	 309.072900	 30.514500	 
1.589500	 -6.344600	 16.314700	 236.059600	 14.099100	 
1.590000	 -3.424100	 24.774200	 363.052400	 6.948900	 
1.590500	 -10.977200	 20.745800	 633.453400	 5.538900	 
1.591000	 -13.595600	 17.321800	 704.150400	 23.867800	 
1.591500	 -20.947300	 11.984300	 648.358200	 41.592400	 
1.592000	 -20.645100	 1.611300	 656.716900	 53.375200	 
1.592500	 -19.940200	 -4.733300	 675.045800	 77.847300	 
1.593000	 2.014200	 4.834000	 590.652500	 91.845700	 
1.593500	 1.712000	 6.646700	 406.961100	 101.916500	 
1.594000	 -13.897700	 13.092000	 182.885700	 92.248500	 
1.594500	 -18.731700	 13.394200	 34.140000	 27.392600	 
1.595000	 -16.616800	 7.653800	 35.549900	 -72.912600	 
1.595500	 -6.646700	 -12.085000	 45.217900	 -99.902300	 
1.596000	 -5.438200	 -14.904800	 51.763900	 -49.145500	 
1.596500	 -0.906400	 5.639600	 36.154200	 -1.712000	 
1.597000	 -1.913500	 73.114000	 16.012600	 28.097500	 
1.597500	 7.452400	 180.065900	 16.214000	 37.866200	 
1.598000	 18.127400	 234.146100	 -1.611300	 34.240700	 
1.598500	 16.113300	 251.870700	 -26.788300	 45.318600	 
1.599000	 11.682100	 263.754300	 -31.018100	 44.815100	 
1.599500	 1.409900	 277.551300	 -43.908700	 47.836300	 
1.600000	 -3.826900	 301.922600	 -58.309900	 54.785200	 
1.600500	 -15.609700	 280.270400	 -79.760700	 64.856000	 
1.601000	 -30.111700	 221.557600	 -138.574200	 62.741100	 
1.601500	 -37.060500	 118.936200	 -201.617400	 51.260400	 
1.602000	 -44.311500	 -101.815800	 -233.844000	 44.613600	 
1.602500	 -55.188000	 -388.229400	 -287.319900	 44.210800	 
1.603000	 -62.841800	 -629.727200	 -344.924900	 29.003900	 
1.603500	 -65.661600	 -594.479400	 -424.987800	 16.113300	 
1.604000	 -59.115600	 -436.569200	 -627.209500	 20.242300	 
1.604500	 -50.958300	 -241.296400	 -900.833100	 27.392600	 
1.605000	 -44.009400	 -71.502700	 -1054.211400	 33.334400	 
1.605500	 -33.132900	 7.855200	 -1137.194800	 27.996800	 
1.606000	 -23.565700	 68.985000	 -1022.287000	 20.544400	 
1.606500	 -9.970100	 109.771700	 -835.171500	 -2.719100	 
1.607000	 -6.546000	 111.483800	 -818.554700	 5.841100	 
1.607500	 5.740400	 95.471200	 -1103.256200	 31.622300	 
1.608000	 13.293500	 64.856000	 -1381.109600	 54.885900	 
1.608500	 18.631000	 25.982700	 -1250.289900	 70.697000	 
1.609000	 18.026700	 -17.523200	 -741.009500	 83.587600	 
1.609500	 15.911900	 -65.258800	 -438.079800	 89.126600	 
1.610000	 25.277700	 -79.357900	 -337.472500	 81.573500	 
1.610500	 24.673500	 -52.569600	 30.715900	 37.966900	 
1.611000	 22.961400	 -17.221100	 852.694700	 -9.365800	 
1.611500	 21.048000	 13.595600	 1717.877200	 5.639600	 
1.612000	 16.918900	 26.586900	 1883.844000	 75.631700	 
1.612500	 13.797000	 26.284800	 1655.035400	 126.590000	 
1.613000	 30.917400	 12.789900	 1583.834800	 138.372800	 
1.613500	 38.269000	 7.049600	 1573.562600	 129.309100	 
1.614000	 34.744300	 1.409900	 1366.003400	 90.737900	 
1.614500	 25.479100	 -8.157300	 1073.245200	 51.159700	 
1.615000	 15.710400	 -13.092000	 823.690800	 9.466600	 
1.615500	 7.150300	 -18.631000	 657.019000	 -102.520800	 
1.616000	 2.114900	 -30.715900	 543.722500	 -205.746500	 
1.616500	 8.560200	 -28.399700	 332.537800	 -209.371900	 
1.617000	 11.077900	 0.000000	 128.704800	 -133.740200	 
1.617500	 18.429600	 39.175400	 20.947300	 -55.792200	 
1.618000	 29.003900	 71.603400	 -12.991300	 -6.445300	 
1.618500	 35.549900	 108.563200	 -29.507400	 15.106200	 
1.619000	 48.944100	 159.521500	 -2.316300	 8.358800	 
1.619500	 55.288700	 201.818800	 37.262000	 6.042500	 
1.620000	 52.368200	 222.363300	 41.189600	 5.236800	 
1.620500	 48.541300	 231.427000	 2.215600	 -0.705000	 
1.621000	 44.714400	 228.506500	 -73.416100	 -19.335900	 
1.621500	 40.786700	 224.881000	 -119.339000	 -48.541300	 
1.622000	 22.457900	 209.371900	 -120.043900	 -66.467300	 
1.622500	 7.251000	 189.834600	 -119.439700	 -53.173800	 
1.623000	 -8.459500	 153.579700	 -182.382200	 -36.959800	 
1.623500	 -16.918900	 114.404300	 -262.747200	 -15.710400	 
1.624000	 -16.214000	 46.527100	 -319.244400	 -10.775800	 
1.624500	 -12.286400	 -84.191900	 -342.004400	 -13.696300	 
1.625000	 -11.279300	 -211.084000	 -334.451300	 -7.251000	 
1.625500	 -8.258100	 -250.360100	 -345.126300	 -9.768700	 
1.626000	 -6.243900	 -206.149300	 -365.066500	 -5.841100	 
1.626500	 -4.229700	 -178.857400	 -344.924900	 -4.028300	 
1.627000	 -2.517700	 -194.567900	 -458.624300	 -0.402800	 
1.627500	 -10.775800	 -221.658300	 -682.800300	 -3.424100	 
1.628000	 -8.560200	 -235.757400	 -846.954300	 -3.826900	 
1.628500	 -7.351700	 -238.778700	 -865.383900	 4.028300	 
1.629000	 -7.553100	 -192.553700	 -671.319600	 18.530300	 
1.629500	 -0.503500	 -124.273700	 -337.170400	 34.542800	 
1.630000	 0.604200	 -63.546800	 -61.734000	 59.014900	 
1.630500	 5.035400	 -35.952800	 182.986500	 65.359500	 
1.631000	 12.789900	 26.284800	 315.316800	 65.762300	 
1.631500	 14.199800	 80.767800	 264.157100	 71.704100	 
1.632000	 7.754500	 97.384600	 63.143900	 48.339800	 
1.632500	 8.459500	 91.543600	 -135.955800	 18.328900	 
1.633000	 3.625500	 65.963700	 -176.440400	 -14.703400	 
1.633500	 -3.927600	 45.117200	 -244.015500	 -18.228100	 
1.634000	 -2.719100	 40.786700	 -276.040600	 -12.991300	 
1.634500	 -8.157300	 33.837900	 -225.988800	 -11.984300	 
1.635000	 -7.251000	 21.551500	 -191.244500	 -1.913500	 
1.635500	 -5.136100	 8.761600	 -245.526100	 -9.668000	 
1.636000	 -1.007100	 1.812700	 -305.648800	 -60.928300	 
1.636500	 9.768700	 1.611300	 -105.542000	 -78.653000	 
1.637000	 23.364300	 3.021200	 -119.842500	 -57.504300	 
1.637500	 31.018100	 11.782800	 -679.376200	 -33.334400	 
1.638000	 33.535800	 10.574300	 -1022.488400	 -25.076300	 
1.638500	 32.428000	 5.639600	 -903.250100	 -23.465000	 
1.639000	 23.364300	 2.618400	 -360.232500	 -34.240700	 
1.639500	 22.055100	 1.712000	 249.353000	 -40.988200	 
1.640000	 16.113300	 -6.546000	 446.438600	 -30.816700	 
1.640500	 14.401200	 -22.357200	 531.536900	 -21.954300	 
1.641000	 11.782800	 -9.668000	 890.863000	 -15.911900	 
1.641500	 5.538900	 27.795400	 1410.314900	 -10.272200	 
1.642000	 14.099100	 60.525500	 1232.968100	 -8.660900	 
1.642500	 22.558600	 94.363400	 601.931800	 -3.121900	 
1.643000	 21.752900	 110.980200	 134.646600	 14.804100	 
1.643500	 21.148700	 168.585200	 111.483800	 23.263500	 
1.644000	 30.816700	 253.280600	 242.102100	 23.666400	 
1.644500	 27.896100	 321.460000	 256.301900	 18.429600	 
1.645000	 21.450800	 363.555900	 203.329500	 16.214000	 
1.645500	 23.565700	 396.789600	 229.614300	 11.782800	 
1.646000	 29.003900	 438.180500	 327.804600	 5.337500	 
1.646500	 27.191200	 453.286700	 366.174300	 0.302100	 
1.647000	 19.839500	 402.529900	 279.766800	 -8.660900	 
1.647500	 12.387100	 274.932900	 95.773300	 -17.623900	 
1.648000	 11.077900	 157.507300	 -95.471200	 -27.191200	 
1.648500	 1.208500	 65.158100	 -240.994300	 -32.025100	 
1.649000	 -8.157300	 -129.208400	 -382.287600	 -30.917400	 
1.649500	 -12.588500	 -382.992600	 -433.346600	 -31.521600	 
1.650000	 -16.214000	 -520.257600	 -623.281900	 -41.088900	 
1.650500	 -22.357200	 -480.075100	 -861.657700	 -46.728500	 
1.651000	 -35.147100	 -441.201800	 -828.524800	 -52.166700	 
1.651500	 -40.081800	 -477.658100	 -683.505200	 -64.151000	 
1.652000	 -45.318600	 -438.482700	 -514.617900	 -68.582200	 
1.652500	 -38.974000	 -329.113800	 -326.394700	 -62.640400	 
1.653000	 -29.910300	 -134.243800	 -31.924400	 -36.154200	 
1.653500	 -12.387100	 86.004600	 285.406500	 7.251000	 
1.654000	 -12.890600	 106.045500	 726.709000	 59.317000	 
1.654500	 -6.948900	 18.631000	 1130.548100	 82.782000	 
1.655000	 -9.668000	 -11.380000	 1308.599900	 91.241500	 
1.655500	 -7.553100	 22.558600	 1210.208100	 87.011700	 
1.656000	 -5.136100	 38.772600	 1106.076000	 82.077000	 
1.656500	 -9.466600	 19.738800	 810.699500	 52.972400	 
1.657000	 -5.740400	 -66.366600	 459.732100	 19.335900	 
1.657500	 -16.918900	 -212.896700	 251.870700	 8.560200	 
1.658000	 -36.254900	 -301.217700	 120.446800	 21.752900	 
1.658500	 -56.799300	 -244.418300	 -5.438200	 27.090500	 
1.659000	 -55.087300	 -107.556200	 -124.877900	 -13.192700	 
1.659500	 -22.357200	 56.698600	 -166.369600	 -56.799300	 
1.660000	 4.834000	 191.445900	 -124.173000	 -68.481400	 
1.660500	 14.602700	 259.927400	 -81.271400	 -52.166700	 
1.661000	 15.408300	 258.920300	 -98.794600	 -32.025100	 
1.661500	 7.049600	 167.376700	 -105.038500	 -4.733300	 
1.662000	 -12.689200	 13.092000	 -203.732300	 -5.136100	 
1.662500	 -16.415400	 -68.884300	 -356.304900	 -24.874900	 
1.663000	 -32.428000	 -107.656900	 -406.457500	 -30.615200	 
1.663500	 -43.707300	 -119.339000	 -362.649500	 -27.896100	 
1.664000	 -46.225000	 -74.725300	 -236.059600	 -38.470500	 
1.664500	 -39.276100	 -40.786700	 -143.206800	 -74.221800	 
1.665000	 -30.413800	 3.625500	 -126.590000	 -76.840200	 
1.665500	 -18.832400	 57.000700	 -182.482900	 -52.066000	 
1.666000	 -10.876500	 69.589200	 -239.987200	 -27.493300	 
1.666500	 -10.372900	 62.036100	 -334.249900	 -5.236800	 
1.667000	 7.855200	 43.606600	 -526.602200	 20.645100	 
1.667500	 33.233600	 35.046400	 -762.963900	 41.290300	 
1.668000	 39.779700	 14.300500	 -981.500200	 50.555400	 
1.668500	 19.235200	 4.632600	 -1146.460000	 26.385500	 
1.669000	 2.114900	 -2.618400	 -1315.045200	 -26.889000	 
1.669500	 -14.401200	 -6.344600	 -1138.201900	 -70.697000	 
1.670000	 -5.639600	 1.208500	 -714.624000	 -65.057400	 
1.670500	 -1.611300	 1.812700	 -151.464800	 -48.541300	 
1.671000	 -29.003900	 3.323400	 221.054100	 -33.636500	 
1.671500	 -48.138400	 4.028300	 403.738400	 -27.392600	 
1.672000	 -40.887500	 9.970100	 561.950700	 -31.924400	 
1.672500	 -23.767100	 15.005500	 660.745200	 -30.816700	 
1.673000	 1.712000	 16.012600	 629.525800	 -20.443700	 
1.673500	 20.947300	 9.567300	 506.561300	 -14.099100	 
1.674000	 50.454700	 6.546000	 379.064900	 2.114900	 
1.674500	 73.819000	 3.121900	 508.776900	 24.270600	 
1.675000	 94.061300	 -1.812700	 609.182700	 50.051900	 
1.675500	 110.476700	 -7.754500	 548.355100	 51.361100	 
1.676000	 105.844100	 -12.487800	 433.648700	 29.406700	 
1.676500	 87.313800	 -21.249400	 264.559900	 -10.876500	 
1.677000	 67.474400	 -20.846600	 8.258100	 -62.036100	 
1.677500	 46.929900	 -25.479100	 -240.490700	 -73.617600	 
1.678000	 32.730100	 -30.111700	 -437.979100	 -49.246200	 
1.678500	 10.977200	 -42.901600	 -537.377900	 -34.240700	 
1.679000	 -5.538900	 -47.634900	 -498.806800	 -31.118800	 
1.679500	 -26.889000	 -29.708900	 -397.998000	 -28.299000	 
1.680000	 -35.549900	 -19.940200	 -208.264200	 -13.696300	 
1.680500	 -33.334400	 -13.092000	 24.673500	 -2.719100	 
1.681000	 -36.154200	 1.510600	 392.157000	 0.000000	 
1.681500	 -44.009400	 9.365800	 828.424100	 17.422500	 
1.682000	 -42.800900	 6.042500	 1080.999800	 61.935400	 
1.682500	 -46.023600	 -9.063700	 1062.066700	 100.909400	 
1.683000	 -41.189600	 -24.169900	 912.616000	 119.439700	 
1.683500	 -39.276100	 -25.479100	 679.577600	 142.401100	 
1.684000	 -38.772600	 -31.018100	 296.987900	 175.634800	 
1.684500	 -39.477500	 -22.457900	 122.360200	 208.465600	 
1.685000	 -32.428000	 -24.673500	 61.734000	 154.888900	 
1.685500	 -25.479100	 -11.380000	 22.760000	 4.229700	 
1.686000	 -29.306000	 -2.618400	 -0.604200	 -127.697800	 
1.686500	 -23.666400	 24.472000	 21.048000	 -155.493200	 
1.687000	 -20.947300	 28.701800	 138.674900	 -139.178500	 
1.687500	 -20.846600	 36.959800	 197.287000	 -125.784300	 
1.688000	 -18.026700	 22.860700	 167.376700	 -100.909400	 
1.688500	 -10.372900	 9.466600	 80.465700	 -73.013300	 
1.689000	 -1.913500	 5.639600	 -42.800900	 -51.562500	 
1.689500	 1.611300	 7.452400	 -100.305200	 -39.779700	 
1.690000	 8.459500	 6.848100	 -66.265900	 -42.700200	 
1.690500	 6.546000	 16.717500	 17.825300	 -34.341400	 
1.691000	 2.517700	 24.572800	 66.265900	 -27.392600	 
1.691500	 -2.316300	 22.457900	 109.872400	 -22.256500	 
1.692000	 -7.049600	 17.825300	 114.807100	 -24.874900	 
1.692500	 -4.330400	 13.293500	 12.185700	 -22.256500	 
1.693000	 -8.358800	 -1.611300	 -116.317700	 -14.904800	 
1.693500	 -7.754500	 -12.185700	 -293.966700	 -18.127400	 
1.694000	 1.812700	 -14.904800	 -577.056900	 -19.638100	 
1.694500	 10.675000	 -15.106200	 -869.915800	 -20.947300	 
1.695000	 7.754500	 -12.286400	 -1173.449700	 -13.797000	 
